Product Code,Product Label,"UAE export to south africa Value in 2022, USD thousands","nnual growth in value uae export to south africa between 2018-2022, %, p.a","Share in United Arab Emirates's exports, %",Equivalent ad valorem tariff faced by United Arab Emirates,Quantity exported from uae to south africa in 2022 ,Quantity unit ,Unit value (USD/unit) ,Number of non-tariff requirements faced by United Arab Emirates ,"south africa imports from world Value in 2022, USD thousand ","Annual growth south africa imports from world  in value between 2018-2022, %, p.a. ","Share in world imports, % ",Quantity exported from south africa to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"Uae export to world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","UAE Share in world exports, % ",Quantity exported from uae to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"Estimation of untapped potential trade, USD thousand"
520922,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread . . .",,,0,22,,,,,173,-10,0,24,,"7,208",,,,172,,"8,023",
520929,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², bleached . . .",,,,22,,,,,392,74,0,57,Tons,"6,877",1,31,0,330,Tons,"3,509",
520931,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², . . .",,,,22,,,,,"2,766",2,1,472,Tons,"5,860",95,-9,0,137,Tons,"8,350",-
520932,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread . . .",,,,22,,,,,"6,009",3,1,826,Tons,"7,275",341,206,0,530,Tons,"7,998",5
520939,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², dyed (excl. . . .",,,,22,,,,,"5,568",-1,1,"1,252",Tons,"4,447",167,-18,0,730,Tons,"6,629",11
520941,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², . . .",2,,13,22,0,Tons,,,145,12,0,20,Tons,"7,250",16,4,0,45,Tons,"9,844",
520942,"Denim, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different . . .",,,,22,,,,,"7,776",-2,0,"1,579",Tons,"4,925",419,-13,0,"2,163",Tons,"6,489",18
520943,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread . . .",,,0,22,,,,,46,15,0,4,Tons,"11,500",,,,426,Tons,"4,969",
520949,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², made of . . .",,,,22,,,,,384,9,0,116,Tons,"3,310",3,-47,0,79,Tons,"10,291",
520951,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², . . .",,,0,22,,,,,487,0,1,40,Tons,"12,175",,,,81,Tons,"5,259",
520952,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread . . .",,,,22,,,,,186,4,0,11,Tons,"16,909",1,-11,0,44,Tons,"14,523",
520959,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², printed . . .",,,,22,,,,,507,10,0,49,Tons,"10,347",13,-32,0,155,Tons,"10,135",1
521011,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,465,5,0,70,Tons,"6,643",1,,0,418,Tons,"4,100",2
521019,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,14,-22,0,3,Tons,"4,667",3,-51,0,84,Tons,"6,655",
521021,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,0,22,,,,,"1,375",24,1,181,Tons,"7,597",,,,"1,730",Tons,"6,112",
521029,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,320,14,0,36,Tons,"8,889",9,-11,0,185,Tons,"7,281",
521031,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,"2,452",6,1,318,Tons,"7,711",4,50,0,854,Tons,"7,931",11
521032,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,86,-3,0,27,,"3,185",,,,68,,"10,706",1
521039,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,420,-1,0,76,Tons,"5,526",4,-41,0,150,Tons,"6,947",1
521041,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,"3,515",-10,2,338,Tons,"10,399",30,13,0,16,Tons,"16,188",
521049,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,222,-23,0,21,Tons,"10,571",,,,28,Tons,"11,964",1
521051,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,"1,373",13,2,248,Tons,"5,536",27,37,0,450,Tons,"7,587",4
521059,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,395,22,1,46,Tons,"8,587",22,-44,0,0,Tons,,
521111,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,0,,0,,Tons,,2,,0,12,Tons,"10,000",1
521112,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,44,,0,12,Tons,"3,667",,,,0,Tons,,
521119,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,22,12,0,4,Tons,"5,500",1,,0,0,Tons,,
521120,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,14,-27,0,1,Tons,"14,000",,,,5,Tons,"5,600",
521131,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,129,-64,0,35,Tons,"3,686",50,35,0,0,Tons,,3
521132,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,508,9,0,85,Tons,"5,976",,,,3,Tons,"11,667",1
521139,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,178,-23,0,27,Tons,"6,593",137,74,0,158,Tons,"6,639",1
521141,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,12,-30,0,1,Tons,"12,000",4,,0,1,Tons,"84,000",
521142,"Denim, containing predominantly, but < 85% cotton by weight, mixed principally or solely with . . .",,,,22,,,,,"2,834",1,0,"1,013",Tons,"2,798","4,042","1,453",0,"3,701",Tons,"5,343",16
521143,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,53,9,0,5,Tons,"10,600",,,,32,Tons,"6,219",
521149,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,166,-37,0,10,Tons,"16,600",46,78,0,"1,666",Tons,"5,114",1
521151,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed . . .",,,,22,,,,,100,-14,1,7,,"14,286",2,-36,0,42,,"10,262",
521152,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,0,22,,,,,12,-44,0,3,Tons,"4,000",,,,28,Tons,"12,964",
521159,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally . . .",,,,22,,,,,93,-26,0,6,Tons,"15,500",21,1,0,0,Tons,,
521211,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,15,-5,0,2,Tons,"7,500",17,-40,0,0,Tons,,
521212,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,,,,,,0,,0,,,,5,-29,0,102,,"5,902",
521213,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,99,-17,0,11,Tons,"9,000",23,4,0,84,Tons,"12,440",2
521214,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,52,4,0,3,Tons,"17,333",1,-2,0,2,Tons,"41,000",
521215,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,131,24,0,12,Tons,"10,917",10,-20,0,148,Tons,"18,932",1
521221,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,0,22,,,,,63,47,1,10,Tons,"6,300",,,,1,Tons,"7,000",
521222,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,1,-62,0,0,Tons,,4,,0,13,Tons,"7,154",
521223,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,132,-16,0,9,Tons,"14,667",16,5,0,11,Tons,"16,091",
521224,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,0,22,,,,,23,-19,0,1,Tons,"23,000",,,,1,Tons,"283,000",
521225,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those . . .",,,,22,,,,,190,-6,0,15,Tons,"12,667",120,6,0,0,Tons,,
530110,"Flax, raw or retted",,,,,,,,,0,,0,,,,1,,0,10,,"3,200",
530121,"Flax, broken or scutched",,,0,,,,,,32,,0,10,,"3,200",,,,,,,
530129,"Flax, hackled or otherwise processed, but not spun (excl. broken, scutched and retted flax)",,,,0,,,,,71,-5,0,21,Tons,"3,381",11,162,0,8,Tons,"202,875",
530210,"True hemp ""Cannabis sativa L."", raw or retted",,,0,0,,,,,38,,0,40,Tons,950,,,,0,Tons,,
530290,"True hemp ""Cannabis sativa L."", processed but not spun; tow and waste of hemp, incl. yarn waste . . .",,,,0,,,,,3,-26,0,0,Tons,,5,,0,0,Tons,,
530310,"Jute and other textile bast fibres, raw or retted (excl. flax, true hemp and ramie)",,,,0,,,,,1,-55,0,0,Tons,,6,-24,0,166,Tons,"1,458",-
530390,"Jute and other textile bast fibres, processed but not spun; tow and waste of such fibres, incl. . . .",,,,0,,,,,0,,0,,Tons,,40,55,0,69,Tons,"1,870",
530500,"Coconut, abaca ""Manila hemp or Musa textilis Nee"", ramie, agave and other vegetable textile . . .",,,,0,,,,,"4,232",-2,1,"7,683",Tons,551,7,-19,0,"27,387",Tons,265,
530610,Single flax yarn,,,,0,,,,,583,1,0,38,Tons,"15,342",3,,0,0,Tons,,
530620,"Multiple ""folded"" or cabled flax yarn",,,0,,,,,,15,10,0,5,Tons,"3,000",,,,,Tons,,
530710,Single yarn of jute or of other textile bast fibres of heading 5303,,,0,0,,,,,20,,0,2,,"10,000",,,,2,,"5,500",
530720,"Multiple ""folded"" or cabled yarn of jute or of other textile bast fibres of heading 5303",,,0,0,,,,,585,7,0,441,Tons,"1,327",,,,16,Tons,"2,125",
530820,Hemp yarn,,,0,0,,,,,2,-6,0,0,Tons,,,,,0,Tons,,
530890,"Yarn of vegetable textile fibres (excl. flax yarn, yarn of jute or of other textile bast fibres . . .",,,,0,,,,,343,11,0,151,Tons,"2,272",1,21,0,807,Tons,"1,732",
530911,"Woven fabrics of flax, containing >= 85% flax by weight, unbleached or bleached",,,0,22,,,,,211,-5,0,10,Tons,"21,100",,,,24,Tons,"14,667",
530919,"Woven fabrics of flax, containing >= 85% flax by weight, dyed, made of yarn of different colours, . . .",,,,22,,,,,"1,399",6,0,61,Tons,"22,934",70,46,0,0,Tons,,1
530921,"Woven fabrics of flax, containing predominantly, but < 85% flax by weight, unbleached or bleached",,,0,22,,,,,78,-13,0,5,Tons,"15,600",,,,13,Tons,"12,692",
530929,"Woven fabrics of flax, containing predominantly, but < 85% flax by weight, dyed, made of yarn . . .",,,,22,,,,,"1,313",-9,0,103,Tons,"12,748",4,-14,0,0,Tons,,2
531010,"Woven fabrics of jute or of other textile bast fibres of heading 5303, unbleached",,,,0,,,,,414,-3,0,194,Tons,"2,134",67,43,0,608,Tons,"4,201",-
531090,"Woven fabrics of jute or of other textile bast fibres of heading 5303, bleached, dyed, made . . .",,,,0,,,,,311,-8,1,130,Tons,"2,392",1,21,0,"5,976",Tons,268,3
531100,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn (excl. those of . . .,,,,0,,,,,"15,856",18,13,"3,078",Tons,"5,151",185,30,0,0,Tons,,6
540110,"Sewing thread of synthetic filaments, whether or not put up for retail sale",,,,15,,,,,"3,403",-3,0,"1,065",Tons,"3,195",384,11,0,"1,196",Tons,"6,742",6
540120,"Sewing thread of artificial filaments, whether or not put up for retail sale",,,,8,,,,,427,-10,0,131,Tons,"3,260",53,8,0,432,Tons,"8,836",1
540211,High-tenacity filament yarn of aramids (excl. sewing thread and yarn put up for retail sale),,,0,0,,,,,"10,247",11,1,506,Tons,"20,251",,,,11,Tons,"33,455",
540219,"High-tenacity filament yarn of nylon or other polyamides (excl. sewing thread, yarn put up . . .",,,,0,,,,,"2,738",-10,0,759,Tons,"3,607",2,-51,0,"3,172",Tons,"3,622",
540220,High-tenacity filament yarn of polyesters (excl. that put up for retail sale),,,,0,,,,,"15,854",-8,1,"9,835",Tons,"1,612",110,-14,0,"6,694",Tons,"1,553",5
540231,"Textured filament yarn of nylon or other polyamides, with a linear density of <= 50 tex per . . .",,,0,15,,,,,"3,204",12,0,553,Tons,"5,794",,,,"1,044",Tons,"4,427",
540232,"Textured filament yarn of nylon or other polyamides, with a linear density of > 50 tex per . . .",,,,15,,,,,"1,121",-24,0,217,Tons,"5,166","1,235",95,0,255,Tons,"4,510",2
540233,Textured filament yarn of polyester (excl. that put up for retail sale),,,,15,,,,,"19,875",-3,0,"9,672",Tons,"2,055","1,441",41,0,"13,521",Tons,"2,119",-
540234,Textured synthetic filament yarn of polypropylene (excl. sewing thread and yarn put up for . . .,,,,15,,,,,765,34,0,260,Tons,"2,942",533,7,0,133,Tons,"2,526",
540239,"Textured synthetic filament yarn (excl. sewing thread, yarn put up for retail sale and textured . . .",,,,15,,,,,"1,504",87,2,363,Tons,"4,143",31,-49,0,224,Tons,"2,415",
540244,"Synthetic filament elastomeric yarn, single, untwisted or with a twist of <= 50 turns per metre . . .",,,,0,,,,,"11,020",12,1,"1,442",Tons,"7,642",60,275,0,725,Tons,"7,710",
540245,"Filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex, single, untwisted . . .",,,,0,,,,,"1,832",-19,0,262,,"6,992",1,-50,0,138,,"3,558",
540246,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a . . .",,,,0,,,,,4,-48,0,2,Tons,"2,000",399,,0,"3,226",Tons,"1,120",
540247,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a . . .",,,0,0,,,,,"2,633",-19,0,"1,089",Tons,"2,418",,,,"6,329",Tons,"1,577",
540248,"Filament yarn of polypropylene, incl. monofilament of < 67 decitex, single, untwisted or with . . .",,,,15,,,,,214,-30,0,107,Tons,"2,000",436,-30,0,375,Tons,"1,803",
540249,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, untwisted or . . .",,,,0,,,,,"2,184",12,0,191,Tons,"11,435",274,-6,0,95,Tons,"2,126",
540251,"Filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex, single, with . . .",,,,0,,,,,48,11,0,7,Tons,"6,857",4,,0,16,Tons,"4,250",2
540252,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, with a twist of > 50 . . .",,,0,0,,,,,"6,320",92,4,"1,792",Tons,"3,527",,,,88,Tons,"3,636",
540259,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, with a twist . . .",,,,0,,,,,224,-27,0,124,Tons,"1,806",2,-28,0,1,Tons,"7,000",
540261,"Multiple ""folded"" or cabled filament yarn of nylon or other polyamides, incl. monofilament . . .",,,,0,,,,,"1,922",29,1,245,Tons,"7,845",123,-23,0,485,Tons,"5,715",4
540262,"Multiple ""folded"" or cabled filament yarn of polyester, incl. monofilament of < 67 decitex . . .",,,,0,,,,,"4,804",38,1,"3,229",Tons,"1,488",23,-24,0,822,Tons,"3,039",1
540263,"Multiple ""folded"" or cabled filament yarn of polypropylene, incl. monofilament of < 67 decitex . . .",,,,,,,,,0,,0,,,,37,-64,0,537,,"2,603",
540269,"Multiple ""folded"" or cabled synthetic filament yarn, incl. synthetic monofilament of < 67 decitex . . .",,,,0,,,,,"1,364",19,1,284,Tons,"4,803",506,35,0,65,Tons,"5,446",
540310,High-tenacity yarn of viscose rayon filament (excl. sewing thread and yarn put up for retail . . .,,,0,0,,,,,41,-6,0,10,Tons,"4,100",,,,265,Tons,"5,494",
540331,"Yarn of viscose rayon filament, incl. monofilament of < 67 decitex, single, untwisted or with . . .",,,0,5,,,,,616,127,0,212,,"2,906",,,,375,,"6,472",
540332,"Yarn of viscose rayon filament, incl. monofilament of < 67 decitex, single, with a twist of . . .",,,,5,,,,,5,259,0,2,,"2,500",109,,1,652,,"4,635",
540333,"Filament yarn of cellulose acetate, incl. monofilament of < 67 decitex, single (excl. sewing . . .",,,,5,,,,,1,28,0,0,,,258,,0,"2,142",,"4,541",
540339,"Artificial filament yarn, incl. artificial monofilament of < 67 decitex, single (excl. sewing . . .",,,,5,,,,,9,0,0,0,Tons,,5,,0,0,Tons,,
540341,"Multiple ""folded"" or cabled filament yarn of viscose rayon, incl. monofilament of < 67 decitex . . .",,,0,5,,,,,458,-2,0,25,Tons,"18,320",,,,12,Tons,"8,250",
540342,"Multiple ""folded"" or cabled filament yarn of cellulose acetate, incl. monofilament of < 67 . . .",,,0,5,,,,,22,10,0,4,,"5,500",,,,5,,"6,600",
540411,Elastomeric monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm,,,,15,,,,,6,-54,0,15,Tons,400,2,,0,17,Tons,"6,412",
540412,Polypropylene monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm . . .,,,,15,,,,,68,-34,0,22,Tons,"3,091",28,-73,0,13,Tons,"4,231",
540419,Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm (excl. . . .,,,,15,,,,,"1,716",0,0,236,Tons,"7,271","2,580",-2,0,307,Tons,"23,186",
540490,"Strip and the like, e.g. artificial straw, of synthetic textile material, with an apparent . . .",595,-24,1,15,139,Tons,"4,281",,"2,486",-25,0,546,Tons,"4,553","103,140",-1,14,"1,035",Tons,"2,653",-
540500,Artificial monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm; strip . . .,,,,0,,,,,142,7,1,95,Tons,"1,495",149,-53,1,0,Tons,,2
540600,"Man-made filament yarn, put up for retail sale (excl. sewing thread)",,,,10,,,,,281,-10,0,20,Tons,"14,050",2,16,0,52,Tons,"4,500",
540710,"Woven fabrics of high-tenacity yarn, nylon, other polyamides or polyesters, incl. monofilament . . .",,,,22,,,,,"4,979",-10,0,"1,185",Tons,"4,202",601,4,0,0,Tons,,256
540720,"Woven fabrics of strip or the like, of synthetic filament, incl. monofilament of >= 67 decitex . . .",2,-69,0,20,4,Tons,500,,"5,615",-10,0,"2,150",Tons,"2,612","6,758",-29,0,610,Tons,"4,889",117
540730,"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross . . .",,,,22,,,,,154,124,0,13,Tons,"11,846",59,-43,0,69,Tons,"26,188",3
540741,"Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides, . . .",1,-56,17,22,0,Tons,,,330,-21,0,74,Tons,"4,459",6,-54,0,130,Tons,"9,646",-
540742,"Woven fabrics of filament yarn containing >= 85% nylon or other polyamides by weight, incl. . . .",,,,22,,,,,"4,371",6,0,705,Tons,"6,200",141,24,0,797,Tons,"10,427",2
540743,Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides . . .,,,,22,,,,,100,2,0,13,Tons,"7,692",413,22,1,23,Tons,"8,826",
540744,Woven fabrics of yarn containing >= 85% by weight of filaments of nylon or other polyamides . . .,,,,22,,,,,153,-2,0,82,Tons,"1,866",102,30,0,2,Tons,"17,000",-
540751,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .",,,,22,,,,,"7,706",5,1,"2,379",Tons,"3,239",31,-26,0,"1,958",Tons,"7,253",-
540752,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .",5,138,0,22,3,Tons,"1,667",,"67,305",12,1,"17,701",Tons,"3,802","2,776",1,0,0,Tons,,"4,161"
540753,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .",,,,22,,,,,"1,925",-8,0,376,Tons,"5,120",39,4,0,0,Tons,,6
540754,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament . . .",,,,22,,,,,"25,910",4,2,"6,174",Tons,"4,197",775,2,0,"23,872",Tons,"6,410",743
540761,"Woven fabrics of yarn containing >= 85% by weight of non-textured polyester filaments, incl. . . .",16,-43,0,22,6,Tons,"2,667",,"21,334",-3,1,"3,325",Tons,"6,416","4,668",68,0,0,Tons,,692
540769,Woven fabrics of yarn containing >= 85% by weight of mixtures of textured and non-textured . . .,,,,22,,,,,"8,395",5,1,"2,234",Tons,"3,758","1,269",-8,0,0,Tons,,50
