Product Code,Product Label,"UAE export to egypt Value in 2022, USD thousands","annual growth uae export to egypt in value between 2018-2022, %, p.a","Share in United Arab Emirates's exports, %",Quantity Uae exported to egypt in 2022 ,Unit value (USD/unit) ,"egypt import from world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","egypt Share in world imports, % ",Quantity exported from egypt to world  in 2022 ,Unit value (USD/unit) ,"uae export to world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","UAE Share in world exports, % ",Quantity UAE exported to world in 2022 ,Unit value (USD/unit) ,"Estimation of untapped potential trade, USD thousand"
902110,Orthopaedic or fracture appliances, , , , , ,"5,926",-2,0,0, ,"1,710",4,0,0, ,21
902121,Artificial teeth, , , , , ,53,-8,0,0, ,67,40,0,0, ,2
902129,Dental fittings (excl. artificial teeth), , , , , ,"11,818",40,1,10,"1,181,800",858,-44,0,0, ,-
902131,Artificial joints for orthopaedic purposes, , , , , ,"14,270",13,0,17,"839,412","1,974",20,0,0, ,58
902139,Artificial parts of the body (excl. artificial teeth and dental fittings and artificial joints), , , , , ,"23,131",-3,0,23,"1,005,696",658,-21,0,0, ,46
902140,Hearing aids (excl. parts and accessories), , , , , ,"14,250",14,0,"86,147",165,124,-48,0,0, ,18
902150,Pacemakers for stimulating heart muscles (excl. parts and accessories), , , , , ,"14,589",32,0,3,"4,863,000",891,11,0,0, ,7
902190,"Articles and appliances, which are worn or carried, or implanted in the body, to compensate . . .",484,71,14,1,"484,000","31,983",-4,0,34,"940,676","3,466",-3,0,0, ,241
902212,Computer tomography apparatus, , , , , ,"24,656",58,0,264,"93,394","2,242",50,0,0, ,-
902213,Apparatus based on the use of X-rays for dental uses, , , , , ,"5,106",0,1,41,"124,537",85,-5,0,0, ,-
902214,"Apparatus based on the use of X-rays, for medical, surgical or veterinary uses (excl. for dental . . .", , , , , ,"37,087",9,1,365,"101,608","2,229",14,0,0, ,132
902219,"Apparatus based on the use of X-rays (other than for medical, surgical, dental or veterinary . . .", , , , , ,"2,627",-36,0,0, ,"1,181",-18,0,0, ,202
902221,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation, for medical, . . .", , , , , ,"1,794",-8,1,0, ,39,-20,0,0, ,64
902229,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation (other than for . . .", , , , , ,121,-56,0,0, ,65,-36,0,0, ,13
902230,X-ray tubes, , , , , ,"7,238",3,0,17,"425,765",163,-8,0,0, ,-
902290,"X-ray generators other than X-ray tubes, high tension generators, control panels and desks, . . .", , , , , ,"7,700",16,0,25,"308,000","1,652",-30,0,0, ,-
902300,"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education . . .",87,-2,1,1,"87,000","6,679",-7,0,53,"126,019","10,863",13,0,0, ,627
902410,Machines and appliances for testing metals, , , , , ,"1,607",-16,0,0, ,52,-15,0,0, ,51
902480,Machines and appliances for testing the mechanical properties of materials (excl. metals), , , , , ,"4,093",8,0,24,"170,542",416,-16,0,0, ,104
902490,Parts and accessories for machines and appliances for testing the mechanical properties of . . ., , , , , ,457,34,0,2,"228,500",158,2,0,0, ,1
902511,"Thermometers, liquid-filled, for direct reading, not combined with other instruments", , , , , ,601,169,0,15,"40,067",77,52,0,0, ,-
902519,"Thermometers and pyrometers, not combined with other instruments (excl. liquid-filled thermometers . . .",91, ,6,0, ,"5,227",163,0,0, ,"1,483",27,0,0, ,-
902580,"Hydrometers, areometers and similar floating instruments, barometers, hygrometers and psychrometers, . . .",7, ,1,0, ,457,240,0,0, ,841,19,0,0, ,-
902590,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, . . .",4, ,1,0, ,836,284,0,0, ,579,-2,0,0, ,-
902610,Instruments and apparatus for measuring or checking the flow or level of liquids (excl. meters . . .,"1,660",229,26,12,"138,333","11,600",202,0,87,"133,333","6,336",7,0,0, ,-
902620,Instruments and apparatus for measuring or checking pressure of liquids or gases (excl. regulators),391,279,4,2,"195,500","6,992",161,0,36,"194,222","8,709",17,0,0, ,-
902680,"Instruments or apparatus for measuring or checking variables of liquids or gases, n.e.s.",21, ,1,0, ,"2,865",205,0,16,"179,063","3,407",25,0,0, ,-
902690,"Parts and accessories for instruments and apparatus for measuring or checking the flow, level, . . .",16, ,0,0, ,"1,729",174,0,0, ,"4,277",3,0,0, ,-
902710,Gas or smoke analysis apparatus,28,-49,3,0, ,"5,009",-30,0,18,"278,278",864,-29,0,0, ,-
902720,Chromatographs and electrophoresis instruments, , , , , ,"7,608",6,0,19,"400,421","1,407",-25,0,0, ,-
902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations, such as UV, visible, . . .",1,-10,0,0, ,"5,581",8,0,10,"558,100",932,-11,0,0, ,22
902750,"Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical . . .", , , , , ,"10,176",7,0,24,"424,000","1,406",-5,0,0, ,-
902780,"Instruments and apparatus for physical or chemical analysis, or for measuring or checking viscosity, . . .", , , , , ,"2,386",-25,0,9,"265,111","2,743",-16,0,0, ,-
902790,"Microtomes; parts and accessories of instruments and apparatus for physical or chemical analysis, . . .",4,-41,0,0, ,"9,375",-23,0,28,"334,821","4,766",1,0,0, ,-
902810,"Gas meters, incl. calibrating meters therefor", , , , , ,882,-48,0,34,"25,941",286,3,0,0, ,204
902820,"Liquid meters, incl. calibrating meters therefor", , , , , ,"5,821",-17,0,193,"30,161",266,1,0,0, ,207
902830,"Electricity supply or production meters, incl. calibrating meters therefor", , , , , ,"3,299",-24,0,49,"67,327",186,-39,0,0, ,50
902890,"Parts and accessories for gas, liquid or electricity supply or production meters, n.e.s.", , , , , ,"28,867",21,1,0, ,111,-5,0,0, ,61
902910,"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excl. . . .", , , , , ,531,-31,0,4,"132,750",154,-30,0,0, ,-
902920,"Speed indicators and tachometers, stroboscopes", , , , , ,"108,649",314,2,689,"157,691",182,-16,0,0, ,-
902990,"Parts and accessories for revolution counters, production counters, taximeters, milometers, . . .", , , , , ,188,10,0,1,"188,000",71,-17,0,0, ,-
903010,Instruments and apparatus for measuring or detecting ionising radiations,87, ,1,0, ,751,145,0,1,"751,000","9,904",27,1,0, ,-
903020,Oscilloscopes and oscillographs,2, ,1,0, ,600,134,0,1,"600,000",331,36,0,0, ,
903031,"Multimeters for voltage, current, resistance or electrical power, without recording device",13, ,7,0, ,"2,126",241,0,0, ,175,-2,0,0, ,37
903032,Multimeters with recording device,23, ,20,0, ,"1,820",319,0,7,"260,000",114,-34,0,0, ,
903033,"Instruments and apparatus for measuring or checking voltage, current, resistance or electrical . . .",1, ,0,0, ,"3,258",174,0,14,"232,714",475,-11,0,0, ,
903039,"Instruments and apparatus for measuring or checking voltage, current, resistance or electrical . . .", , , , , ,"2,727",225,0,10,"272,700","1,005",5,0,0, ,
903040,"Instruments and apparatus for measuring or checking electrical quantities, specifically for . . .",63, ,1,0, ,438,160,0,0, ,"6,245",29,0,0, ,-
903082,"Instruments and apparatus for measuring or checking semiconductor wafers or devices, incl. . . .", , , , , ,314,216,0,0, ,27,38,0,0, ,
903084,"Instruments and apparatus for measuring or checking electrical quantities, with recording device . . .",19, ,16,0, ,338,140,0,0, ,117,-22,0,0, ,
903089,"Instruments and apparatus for measuring or checking electrical quantities, without recording . . .", , , , , ,"1,535",110,0,0, ,"3,789",38,0,0, ,
903090,Parts and accessories for instruments and apparatus for measuring or checking electrical quantities . . ., , , , , ,569,113,0,0, ,"7,959",16,0,0, ,-
903110,Machines for balancing mechanical parts, , , , , ,912, ,0,0, ,39,-20,0,0, ,11
903120,"Test benches for motors, generators, pumps, etc.", , , , , ,"3,983",238,0,0, ,349,6,0,0, ,58
903141,Optical instruments and appliances for inspecting semiconductor wafers or devices or for inspecting . . ., , , , , ,113, ,0,0, ,43,15,0,0, ,
903149,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified . . .",4, ,0,0, ,"9,318",176,0,0, ,"1,392",-3,0,0, ,350
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in . . .",21,49,0,0, ,"13,209",61,0,0, ,"8,888",-6,0,0, ,172
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, . . .", , , , , ,911,176,0,0, ,"1,415",-10,0,0, ,-
903210,Thermostats, , , , , ,"19,483",198,0,286,"68,122","1,467",14,0,0, ,80
903220,"Manostats (excl. taps, cocks and valves of heading 8481)", , , , , ,"2,465",197,0,30,"82,167",106,15,0,0, ,56
903281,Hydraulic or pneumatic regulating or controlling instruments and apparatus (excl. manostats . . .,33, ,1,0, ,"3,396",249,0,0, ,"3,670",32,0,0, ,252
903289,"Regulating or controlling instruments and apparatus (excl. hydraulic or pneumatic, manostats, . . .",168,247,1,1,"168,000","30,790",86,0,200,"153,950","20,167",21,0,0, ,907
903290,"Parts and accessories for regulating or controlling instruments and apparatus, n.e.s.",48, ,2,0, ,"2,525",148,0,0, ,"2,208",16,0,0, ,16
903300,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, . . .", , , , , ,"2,156",304,0,0, ,"1,294",8,0,0, ,-
910111,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating . . .", , , , , ,17,-6,0,0, ,"26,143",-9,1,0, ,-
910119,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating . . .", , , , , ,292,120,0,0, ,"18,644",25,8,0, ,2
910121,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating . . .", , , , , ,0, ,0, , ,"125,885",50,1,0, ,115
910129,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating . . .", , , , , ,19,-13,0,1,"19,000","160,398",52,5,0, ,13
910191,"Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious . . .", , , , , ,0, ,0, , ,"2,103",-9,4,0, ,
910199,"Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious . . .", , , , , ,0, ,0, , ,436,-17,0,0, ,2
910211,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with . . .", , , , , ,144,-47,0,0, ,"16,073",-17,0,0, ,111
910212,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with . . .", , , , , ,37,-48,0,0, ,"1,301",-7,0,0, ,6
910219,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with . . .", , , , , ,"3,752",2,0,0, ,"2,526",16,0,0, ,201
910221,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excl. . . .", , , , , ,227,29,0,0, ,"46,069",20,0,0, ,-
910229,"Wrist-watches, whether or not incorporating a stop-watch facility, with hand winding only (excl. . . .", , , , , ,"9,635",16,1,"2,922","3,297","10,472",13,1,0, ,210
910291,"Pocket-watches and the like, incl. stop-watches, electrically operated (excl. of precious metal . . .", , , , , ,0, ,0, , ,38,39,0,0, ,2
910299,"Pocket-watches and the like, incl. stop-watches, with hand or automatic winding (excl. of precious . . .", , , , , ,466,-18,0,0, ,667,13,0,0, ,16
910310,"Clocks with watch movements, electrically operated (excl. wrist-watches, pocket-watches and . . .", , , , , ,32,-12,0,0, ,653,178,3,0, ,
910390,"Clocks with watch movements (excl. electrically operated, wrist-watches, pocket-watches and . . .", , , , , ,9,-62,0,0, ,89,34,1,0, ,1
910400,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other . . .", , , , , ,2,-37,0,0, ,40,66,0,0, ,
910511,"Alarm clocks, electrically operated", , , , , ,43,-2,0,2,"21,500",4,-54,0,0, ,-
910519,Alarm clocks (excl. electrically operated), , , , , ,1,-48,0,0, ,19,-25,0,0, ,-
910521,"Wall clocks, electrically operated", , , , , ,456,-14,0,58,"7,862",130,-6,0,0, ,34
910529,Wall clocks (excl. electrically operated),1,0,0,0, ,313,18,0,0, ,466,12,1,0, ,23
910591,"Clocks, electrically operated (excl. wrist-watches, pocket-watches and other watches of heading . . .", , , , , ,7,-46,0,0, ,564,3,0,0, ,6
910599,"Clocks (excl. electrically operated, wrist-watches, pocket-watches and other watches of heading . . .", , , , , ,9,-53,0,0, ,252,-1,0,0, ,5
910610,Time registers and time recorders, , , , , ,36,-9,0,0, ,18,-20,0,0, ,-
910690,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating . . .", , , , , ,875,38,0,0, ,47,-20,0,0, ,7
910700,Time switches with clock or watch movement or with synchronous motor, , , , , ,"8,890",2,2,154,"57,727",101,21,0,0, ,11
910811,"Watch movements, complete and assembled, electrically operated, with mechanical display only . . .", , , , , ,7,54,0,0, ,118,110,0,0, ,-
910819,"Watch movements, complete and assembled, electrically operated, with combined opto-electronic . . .", , , , , ,0, ,0, , ,12,17,0,0, ,
910820,"Watch movements, complete and assembled, with automatic winding", , , , , ,0, ,0, , ,251,42,0,0, ,
910890,"Watch movements, complete and assembled, with hand winding only", , , , , ,0, ,0, , ,107,113,0,0, ,
910910,"Clock movements, complete and assembled, electrically operated (excl. watch movements)", , ,0, , ,8, ,0,0, , , , ,0, ,
910990,"Clock movements, complete and assembled (excl. electrically operated and watch movements)", , , , , ,17,-41,0,0, ,30,-15,0,0, ,
911011,"Complete watch movements, unassembled or partly assembled movement sets", , , , , ,3,-7,0,0, ,261,-16,0,0, ,1
911019,Rough clock movements, , , , , ,2,-80,0,0, ,93,32,0,0, ,
911090,"Complete, unassembled or partly assembled clock movements ""movement sets""; incomplete clock . . .", , , , , ,49,3,0,0, ,69,6,0,0, ,
911110,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of precious . . .", , , , , ,0, ,0, , ,1,-51,0,0, ,
911120,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of base . . .", , , , , ,0, ,0, , ,18,-22,0,0, ,
911180,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of materials . . .", , , , , ,3,-39,0,0, ,18,100,0,0, ,
911190,"Parts of cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, . . .", , , , , ,2,-59,0,0, ,179,128,0,0, ,-
911220,"Clock and watch cases (excl. for wrist-watches, pocket-watches and other watches of heading . . .", , , , , ,144,-9,1,"5,615",26,5,196,0,0, ,
911290,"Parts of clock and watch cases, n.e.s. (excl. for wrist-watches, pocket-watches and other watches . . .", , , , , ,0, ,0, , ,13,66,0,0, ,
911310,"Watch straps, watch bands and watch bracelets, and parts thereof, of precious metal or of metal . . .", , , , , ,0, ,0, , ,83,2,0,0, ,
911320,"Watch straps, watch bands and watch bracelets, and parts thereof, of base metal, whether or . . .", , , , , ,31,4,0,0, ,64,11,0,120,"23,600",-
911390,"Watch straps, watch bands and watch bracelets, and parts thereof, n.e.s.", , , , , ,353,39,0,0, ,506,11,0,0, ,-
911410,"Springs for clocks or watches, incl. hairsprings", , , , , ,"1,229",85,0,0, ,263,177,0,0, ,
911430,Dials for clocks or watches, , , , , ,2,-47,0,0, ,70,75,0,0, ,
911440,Plates and bridges for clocks or watches, , , , , ,11,3,0,0, ,13,78,0,0, ,
911490,"Clock or watch parts, n.e.s.", , , , , ,0, ,0, , ,4,-55,0,0, ,7
920110,Upright pianos,2, ,1,0, ,108,17,0,9,"12,000",290,60,0,0, ,-
920120,Grand pianos,4,32,1,0, ,21,-10,0,1,"21,000",787,67,0,0, ,-
920190,Harpsichords and other keyboard stringed instruments (excl. pianos),2,-21,1,0, ,71,13,0,0, ,292,12,1,0, ,225
920210,Violins and other string instruments, , , , , ,78,-20,0,524,149,19,-9,0,0, ,2
920290,"Guitars, harps and other string musical instruments (excl. with keyboard and those played with . . .",2,-47,1,0, ,85,-27,0,2,"42,500",394,39,0,0, ,-
920510,Brass-wind instruments, , , , , ,0, ,0, , ,4,-3,0,0, ,
920590,Wind musical instruments (excl. brass-wind instruments), , , , , ,9,-33,0,0, ,52,9,0,0, ,-
920600,"Percussion musical instruments, e.g. drums, xylophones, cymbals, castanets, maracas", , , , , ,27,-23,0,1,"27,000",94,1,0,0, ,-
920710,"Keyboard instruments, the sound of which is produced, or must be amplified, electrically (excl. . . .", , , , , ,259,-23,0,11,"23,545",690,-1,0,0, ,-
920790,"Accordions and musical instruments without keyboards, the sound of which is produced, or must . . .", , , , , ,16,34,0,0, ,234,8,0,0, ,-
920810,Musical boxes, , , , , ,0, ,0, , ,2,-67,0,0, ,
920890,"Fairground organs, mechanical street organs, mechanical singing birds, musical saws and other . . .", , , , , ,11,-39,0,0, ,6,-37,0,0, ,
920930,Musical instrument strings, , , , , ,10,2,0,0, ,16,-24,0,0, ,-
920991,"Parts and accessories for pianos, n.e.s.", , , , , ,0, ,0, , ,3,33,0,0, ,-
920992,"Parts and accessories for string musical instruments without keyboards, n.e.s. (excl. strings . . .", , , , , ,14,-40,0,0, ,9,-10,0,0, ,-
920994,"Parts and accessories for musical instruments, the sound of which is produced, or must be amplified, . . .", , , , , ,11,-22,0,0, ,17,48,0,0, ,
920999,"Parts and accessories for musical instruments ""e.g. mechanisms for musical boxes, cards, discs . . .", , , , , ,47,16,0,0, ,78,15,0,0, ,-
930110,"Artillery weapons ""e.g. guns, howitzers and mortars""", , , , , ,0, ,0, , ,8, ,0,91,"21,165",
930190,"Military weapons, incl. sub-machine guns (excl. artillery weapons, rocket launchers, flame-throwers, . . .", , , , , ,3, ,0,0, ,295,-30,0,0, ,
930200,Revolvers and pistols (excl. those of heading 9303 or 9304 and sub-machine guns for military . . ., , , , , ,7,-39,0,0, ,6,6,0,0, ,
930310,"Muzzle-loading firearms, neither designed nor suitable for projecting cartridges", , ,0, , ,5,-88,0,26,192, , , ,0, ,
